"P1_x","P1_y"
0.589101,0.36407584
0.589201,0.361710748
0.589301,0.359424477
0.589401,0.357220499
0.589501,0.355102163
0.589601,0.353072695
0.589701,0.351135189
0.589801,0.349292603
0.589901,0.347547761
0.590001,0.345903342
0.590101,0.344361882
0.590201,0.342925767
0.590301,0.341597233
0.590401,0.340378361
0.590501,0.339271076
0.590601,0.338277141
0.590701,0.33739816
0.590801,0.336635571
0.590901,0.335990645
0.591001,0.335464486
0.591101,0.335058029
0.591201,0.334772035
0.591301,0.334607093
0.591401,0.334563621
0.591501,0.334641859
0.591601,0.334841872
0.591701,0.33516355
0.591801,0.335606604
0.591901,0.33617057
0.592001,0.336854807
0.592101,0.337658496
0.592201,0.338580645
0.592301,0.339620081
0.592401,0.340775462
0.592501,0.342045267
0.592601,0.343427805
0.592701,0.344921215
0.592801,0.346523462
0.592901,0.348232349
0.593001,0.35004551
0.593101,0.351960416
0.593201,0.35397438
0.593301,0.356084555
0.593401,0.35828794
0.593501,0.360581386
0.593601,0.362961592
0.593701,0.365425118
0.593801,0.36796838
0.593901,0.370587664
0.594001,0.373279122
0.594101,0.376038783
0.594201,0.378862555
0.594301,0.38174623
0.594401,0.384685494
0.594501,0.387675928
0.594601,0.390713017
0.594701,0.393792154
0.594801,0.39690865
0.594901,0.400057739
0.595001,0.403234586
0.595101,0.406434291
0.595201,0.409651901
0.595301,0.412882417
0.595401,0.416120799
0.595501,0.419361977
0.595601,0.422600858
0.595701,0.425832333
0.595801,0.429051289
0.595901,0.432252615
0.596001,0.435431211
0.596101,0.438581997
0.596201,0.441699921
0.596301,0.444779971
0.596401,0.44781718
0.596501,0.450806636
0.596601,0.453743491
0.596701,0.456622971
0.596801,0.459440384
0.596901,0.462191125
0.597001,0.464870692
0.597101,0.467474686
0.597201,0.469998827
0.597301,0.472438955
0.597401,0.474791042
0.597501,0.477051199
0.597601,0.479215683
0.597701,0.481280903
0.597801,0.483243429
0.597901,0.485099996
0.598001,0.486847512
0.598101,0.488483064
0.598201,0.490003922
0.598301,0.491407545
0.598401,0.492691586
0.598501,0.493853896
0.598601,0.494892529
0.598701,0.495805743
0.598801,0.496592006
0.598901,0.497249999
0.599001,0.497778613
0.599101,0.49817696
0.599201,0.498444366
0.599301,0.498580375
0.599401,0.498584754
0.599501,0.498457485
0.599601,0.49819877
0.599701,0.49780903
0.599801,0.497288904
0.599901,0.496639245
0.600001,0.495861119
0.600101,0.494955805
0.600201,0.493924789
0.600301,0.492769765
0.600401,0.491492625
0.600501,0.490095463
0.600601,0.488580564
0.600701,0.486950404
0.600801,0.485207642
0.600901,0.483355117
0.601001,0.481395841
0.601101,0.479332997
0.601201,0.477169925
0.601301,0.474910126
0.601401,0.472557246
0.601501,0.470115077
0.601601,0.467587544
0.601701,0.464978702
0.601801,0.462292729
0.601901,0.459533913
0.602001,0.456706654
0.602101,0.453815446
0.602201,0.450864878
0.602301,0.447859621
0.602401,0.444804422
0.602501,0.441704097
0.602601,0.43856352
0.602701,0.435387619
0.602801,0.432181366
0.602901,0.428949768
0.603001,0.425697863
0.603101,0.422430706
0.603201,0.419153369
0.603301,0.415870926
0.603401,0.41258845
0.603501,0.409311004
0.603601,0.406043634
0.603701,0.402791359
0.603801,0.399559167
0.603901,0.396352009
0.604001,0.393174786
0.604101,0.390032349
0.604201,0.386929488
0.604301,0.383870926
0.604401,0.380861314
0.604501,0.377905225
0.604601,0.375007143
0.604701,0.372171466
0.604801,0.369402492
0.604901,0.366704416
0.605001,0.364081328
0.605101,0.361537201
0.605201,0.359075893
0.605301,0.356701138
0.605401,0.35441654
0.605501,0.352225573
0.605601,0.350131573
0.605701,0.348137736
0.605801,0.346247111
0.605901,0.3444626
0.606001,0.342786951
0.606101,0.341222757
0.606201,0.339772452
0.606301,0.338438305
0.606401,0.337222423
0.606501,0.336126742
0.606601,0.335153029
0.606701,0.334302877
0.606801,0.333577703
0.606901,0.332978747
0.607001,0.33250707
0.607101,0.332163552
0.607201,0.33194889
0.607301,0.331863596
0.607401,0.331907999
0.607501,0.332082241
0.607601,0.332386276
0.607701,0.332819873
0.607801,0.33338261
0.607901,0.334073882
0.608001,0.334892891
0.608101,0.335838654
0.608201,0.336910001
0.608301,0.338105575
0.608401,0.339423833
0.608501,0.340863047
0.608601,0.342421309
0.608701,0.344096525
0.608801,0.345886425
0.608901,0.34778856
0.609001,0.349800306
0.609101,0.351918865
0.609201,0.354141272
0.609301,0.356464393
0.609401,0.358884932
0.609501,0.361399433
0.609601,0.364004285
0.609701,0.366695725
0.609801,0.369469843
0.609901,0.372322588
0.610001,0.375249771
0.610101,0.378247071
0.610201,0.381310044
0.610301,0.384434122
0.610401,0.387614627
0.610501,0.39084677
0.610601,0.394125666
0.610701,0.397446332
0.610801,0.400803701
0.610901,0.404192629
0.611001,0.407607897
0.611101,0.411044228
0.611201,0.414496287
0.611301,0.417958693
0.611401,0.421426029
0.611501,0.424892849
0.611601,0.428353686
0.611701,0.431803064
0.611801,0.435235504
0.611901,0.438645537
0.612001,0.442027709
0.612101,0.445376595
0.612201,0.448686805
0.612301,0.451952996
0.612401,0.455169881
0.612501,0.458332237
0.612601,0.461434916
0.612701,0.464472855
0.612801,0.467441084
0.612901,0.470334737
0.613001,0.473149058
0.613101,0.475879412
0.613201,0.478521296
0.613301,0.481070342
0.613401,0.483522331
0.613501,0.485873197
0.613601,0.488119036
0.613701,0.490256116
0.613801,0.49228088
0.613901,0.494189954
0.614001,0.495980156
0.614101,0.4976485
0.614201,0.4991922
0.614301,0.500608679
0.614401,0.501895572
0.614501,0.503050729
0.614601,0.504072223
0.614701,0.504958348
0.614801,0.505707628
0.614901,0.506318815
0.615001,0.506790892
0.615101,0.507123077
0.615201,0.507314823
0.615301,0.507365817
0.615401,0.507275983
0.615501,0.507045479
0.615601,0.5066747
0.615701,0.506164271
0.615801,0.505515052
0.615901,0.504728133
0.616001,0.503804828
0.616101,0.50274668
0.616201,0.50155545
0.616301,0.500233117
0.616401,0.498781874
0.616501,0.497204121
0.616601,0.495502464
0.616701,0.493679706
0.616801,0.491738843
0.616901,0.489683059
0.617001,0.487515718
0.617101,0.485240359
0.617201,0.482860688
0.617301,0.480380573
0.617401,0.477804035
0.617501,0.475135241
0.617601,0.472378495
0.617701,0.469538236
0.617801,0.466619022
0.617901,0.463625528
0.618001,0.460562534
0.618101,0.457434921
0.618201,0.454247658
0.618301,0.451005798
0.618401,0.447714465
0.618501,0.444378849
0.618601,0.441004197
0.618701,0.437595805
0.618801,0.434159006
0.618901,0.430699166
0.619001,0.427221674
0.619101,0.423731933
0.619201,0.420235352
0.619301,0.416737339
0.619401,0.413243293
0.619501,0.409758594
0.619601,0.406288597
0.619701,0.402838622
0.619801,0.399413952
0.619901,0.396019819
0.620001,0.3926614
0.620101,0.38934381
0.620201,0.386072093
0.620301,0.38285122
0.620401,0.379686075
0.620501,0.376581456
0.620601,0.373542062
0.620701,0.370572494
0.620801,0.367677242
0.620901,0.364860685
0.621001,0.362127081
0.621101,0.359480566
0.621201,0.356925145
0.621301,0.354464688
0.621401,0.352102927
0.621501,0.34984345
0.621601,0.347689695
0.621701,0.34564495
0.621801,0.343712345
0.621901,0.341894849
0.622001,0.340195268
0.622101,0.338616239
0.622201,0.33716023
0.622301,0.335829532
0.622401,0.33462626
0.622501,0.333552351
0.622601,0.332609557
0.622701,0.331799445
0.622801,0.331123398
0.622901,0.330582605
0.623001,0.330178067
0.623101,0.329910592
0.623201,0.329780792
0.623301,0.329789085
0.623401,0.329935692
0.623501,0.330220635
0.623601,0.330643738
0.623701,0.331204628
0.623801,0.331902729
0.623901,0.332737268
0.624001,0.333707273
0.624101,0.334811572
0.624201,0.336048794
0.624301,0.337417371
0.624401,0.338915538
0.624501,0.340541334
0.624601,0.342292606
0.624701,0.344167006
0.624801,0.346161997
0.624901,0.348274854
0.625001,0.350502667
0.625101,0.352842343
0.625201,0.35529061
0.625301,0.357844019
0.625401,0.360498948
0.625501,0.36325161
0.625601,0.36609805
0.625701,0.369034157
0.625801,0.372055662
0.625901,0.375158149
0.626001,0.378337059
0.626101,0.381587693
0.626201,0.384905222
0.626301,0.38828469
0.626401,0.391721026
0.626501,0.395209045
0.626601,0.398743457
0.626701,0.40231888
0.626801,0.40592984
0.626901,0.409570785
0.627001,0.413236091
0.627101,0.416920071
0.627201,0.420616985
0.627301,0.424321048
0.627401,0.42802644
0.627501,0.431727316
0.627601,0.435417815
0.627701,0.439092071
0.627801,0.442744221
0.627901,0.446368418
0.628001,0.449958839
0.628101,0.453509697
0.628201,0.457015249
0.628301,0.46046981
0.628401,0.463867761
0.628501,0.467203557
0.628601,0.470471744
0.628701,0.473666963
0.628801,0.476783962
0.628901,0.479817607
0.629001,0.48276289
0.629101,0.485614942
0.629201,0.488369036
0.629301,0.491020603
0.629401,0.493565237
0.629501,0.495998703
0.629601,0.498316948
0.629701,0.500516107
0.629801,0.50259251
0.629901,0.504542691
0.630001,0.506363392
0.630101,0.508051572
0.630201,0.509604412
0.630301,0.511019319
0.630401,0.512293932
0.630501,0.513426126
0.630601,0.514414018
0.630701,0.515255966
0.630801,0.515950577
0.630901,0.516496704
0.631001,0.516893455
0.631101,0.517140185
0.631201,0.517236506
0.631301,0.517182282
0.631401,0.516977628
0.631501,0.516622916
0.631601,0.516118764
0.631701,0.515466043
0.631801,0.51466587
0.631901,0.513719607
0.632001,0.512628855
0.632101,0.511395457
0.632201,0.510021485
0.632301,0.508509245
0.632401,0.506861265
0.632501,0.50508029
0.632601,0.503169283
0.632701,0.50113141
0.632801,0.498970041
0.632901,0.496688741
0.633001,0.494291259
0.633101,0.491781526
0.633201,0.489163648
0.633301,0.486441893
0.633401,0.483620686
0.633501,0.480704602
0.633601,0.477698357
0.633701,0.474606798
0.633801,0.471434895
0.633901,0.468187733
0.634001,0.464870505
0.634101,0.461488496
0.634201,0.458047084
0.634301,0.454551723
0.634401,0.451007938
0.634501,0.447421313
0.634601,0.443797485
0.634701,0.440142136
0.634801,0.436460977
0.634901,0.432759748
0.635001,0.429044203
0.635101,0.425320105
0.635201,0.421593213
0.635301,0.417869278
0.635401,0.414154033
0.635501,0.410453184
0.635601,0.406772401
0.635701,0.403117314
0.635801,0.399493499
0.635901,0.395906476
0.636001,0.3923617
0.636101,0.38886455
0.636201,0.385420327
0.636301,0.382034243
0.636401,0.378711418
0.636501,0.375456871
0.636601,0.372275511
0.636701,0.369172138
0.636801,0.366151428
0.636901,0.363217937
0.637001,0.360376086
0.637101,0.357630162
0.637201,0.35498431
0.637301,0.352442527
0.637401,0.350008662
0.637501,0.347686405
0.637601,0.345479286
0.637701,0.343390671
0.637801,0.341423758
0.637901,0.339581571
0.638001,0.337866957
0.638101,0.336282584
0.638201,0.334830937
0.638301,0.333514315
0.638401,0.332334825
0.638501,0.331294386
0.638601,0.330394717
0.638701,0.329637345
0.638801,0.329023594
0.638901,0.328554587
0.639001,0.328231246
0.639101,0.328054284
0.639201,0.328024212
0.639301,0.328141329
0.639401,0.328405726
0.639501,0.328817287
0.639601,0.329375682
0.639701,0.330080371
0.639801,0.330930602
0.639901,0.331925413
0.640001,0.33306363
0.640101,0.334343867
0.640201,0.335764529
0.640301,0.337323812
0.640401,0.3390197
0.640501,0.340849975
0.640601,0.34281221
0.640701,0.344903777
0.640801,0.347121845
0.640901,0.349463385
0.641001,0.351925171
0.641101,0.354503787
0.641201,0.357195623
0.641301,0.359996888
0.641401,0.362903606
0.641501,0.365911624
0.641601,0.369016618
0.641701,0.372214095
0.641801,0.3754994
0.641901,0.378867722
0.642001,0.382314099
0.642101,0.385833425
0.642201,0.389420457
0.642301,0.393069822
0.642401,0.396776023
0.642501,0.400533451
0.642601,0.404336386
0.642701,0.408179014
0.642801,0.412055427
0.642901,0.415959641
0.643001,0.419885596
0.643101,0.423827172
0.643201,0.4277782
0.643301,0.431732465
0.643401,0.435683721
0.643501,0.439625704
0.643601,0.443552137
0.643701,0.447456745
0.643801,0.451333262
0.643901,0.455175447
0.644001,0.458977092
0.644101,0.462732034
0.644201,0.466434167
0.644301,0.47007745
0.644401,0.473655924
0.644501,0.477163719
0.644601,0.480595063
0.644701,0.4839443
0.644801,0.487205894
0.644901,0.490374445
0.645001,0.493444694
0.645101,0.496411539
0.645201,0.499270039
0.645301,0.502015428
0.645401,0.504643125
0.645501,0.507148737
0.645601,0.509528075
0.645701,0.511777156
0.645801,0.513892216
0.645901,0.515869712
0.646001,0.517706335
0.646101,0.519399011
0.646201,0.520944908
0.646301,0.522341446
0.646401,0.523586294
0.646501,0.524677382
0.646601,0.5256129
0.646701,0.526391301
0.646801,0.527011308
0.646901,0.52747191
0.647001,0.527772371
0.647101,0.527912222
0.647201,0.52789127
0.647301,0.527709591
0.647401,0.527367534
0.647501,0.526865717
0.647601,0.526205027
0.647701,0.525386615
0.647801,0.524411897
0.647901,0.523282545
0.648001,0.522000491
0.648101,0.520567913
0.648201,0.518987239
0.648301,0.517261137
0.648401,0.51539251
0.648501,0.51338449
0.648601,0.511240431
0.648701,0.508963905
0.648801,0.50655869
0.648901,0.504028767
0.649001,0.501378309
0.649101,0.498611674
0.649201,0.495733398
0.649301,0.492748185
0.649401,0.489660897
0.649501,0.486476547
0.649601,0.48320029
0.649701,0.479837413
0.649801,0.476393325
0.649901,0.472873548
0.650001,0.469283707
0.650101,0.465629523
0.650201,0.4619168
0.650301,0.458151415
0.650401,0.454339313
0.650501,0.450486491
0.650601,0.446598995
0.650701,0.442682905
0.650801,0.438744327
0.650901,0.434789385
0.651001,0.430824213
0.651101,0.42685494
0.651201,0.422887687
0.651301,0.418928555
0.651401,0.414983617
0.651501,0.411058909
0.651601,0.407160422
0.651701,0.403294094
0.651801,0.399465802
0.651901,0.39568135
0.652001,0.39194647
0.652101,0.388266805
0.652201,0.384647907
0.652301,0.38109523
0.652401,0.377614121
0.652501,0.374209814
0.652601,0.370887422
0.652701,0.367651936
0.652801,0.364508211
0.652901,0.361460968
0.653001,0.358514782
0.653101,0.355674079
0.653201,0.352943133
0.653301,0.350326057
0.653401,0.3478268
0.653501,0.345449143
0.653601,0.343196694
0.653701,0.341072882
0.653801,0.339080956
0.653901,0.337223978
0.654001,0.335504822
0.654101,0.33392617
0.654201,0.332490505
0.654301,0.331200114
0.654401,0.330057081
0.654501,0.329063284
0.654601,0.328220395
0.654701,0.327529875
0.654801,0.326992973
0.654901,0.326610724
0.655001,0.326383948
0.655101,0.326313245
0.655201,0.326398998
0.655301,0.326641368
0.655401,0.327040295
0.655501,0.327595496
0.655601,0.328306466
0.655701,0.329172476
0.655801,0.330192571
0.655901,0.331365575
0.656001,0.332690087
0.656101,0.334164482
0.656201,0.335786914
0.656301,0.337555314
0.656401,0.339467393
0.656501,0.341520644
0.656601,0.343712342
0.656701,0.346039547
0.656801,0.348499107
0.656901,0.35108766
0.657001,0.353801636
0.657101,0.356637264
0.657201,0.35959057
0.657301,0.362657387
0.657401,0.365833355
0.657501,0.369113929
0.657601,0.37249438
0.657701,0.375969807
0.657801,0.379535135
0.657901,0.383185127
0.658001,0.386914391
0.658101,0.39071738
0.658201,0.394588409
0.658301,0.398521656
0.658401,0.402511172
0.658501,0.40655089
0.658601,0.410634635
0.658701,0.414756131
0.658801,0.41890901
0.658901,0.423086826
0.659001,0.427283061
0.659101,0.431491136
0.659201,0.435704425
0.659301,0.439916263
0.659401,0.444119958
0.659501,0.448308802
0.659601,0.452476084
0.659701,0.456615101
0.659801,0.46071917
0.659901,0.464781639
0.660001,0.468795902
0.660101,0.472755407
0.660201,0.476653674
0.660301,0.480484302
0.660401,0.484240981
0.660501,0.487917509
0.660601,0.491507799
0.660701,0.495005895
0.660801,0.498405978
0.660901,0.501702384
0.661001,0.504889608
0.661101,0.507962323
0.661201,0.510915383
0.661301,0.513743838
0.661401,0.516442941
0.661501,0.519008159
0.661601,0.521435182
0.661701,0.523719931
0.661801,0.525858566
0.661901,0.527847493
0.662001,0.529683373
0.662101,0.531363127
0.662201,0.532883939
0.662301,0.534243269
0.662401,0.53543885
0.662501,0.536468696
0.662601,0.537331105
0.662701,0.538024662
0.662801,0.53854824
0.662901,0.538901004
0.663001,0.539082408
0.663101,0.539092203
0.663201,0.538930427
0.663301,0.538597411
0.663401,0.538093778
0.663501,0.537420435
0.663601,0.536578576
0.663701,0.535569678
0.663801,0.534395496
0.663901,0.533058057
0.664001,0.53155966
0.664101,0.529902868
0.664201,0.528090501
0.664301,0.526125631
0.664401,0.524011579
0.664501,0.521751901
0.664601,0.519350386
0.664701,0.516811044
0.664801,0.514138105
0.664901,0.511336
0.665001,0.508409363
0.665101,0.505363013
0.665201,0.502201953
0.665301,0.498931351
0.665401,0.49555654
0.665501,0.492083002
0.665601,0.488516359
0.665701,0.484862366
0.665801,0.481126895
0.665901,0.477315932
0.666001,0.47343556
0.666101,0.469491952
0.666201,0.465491362
0.666301,0.46144011
0.666401,0.457344577
0.666501,0.45321119
0.666601,0.449046416
0.666701,0.444856749
0.666801,0.440648701
0.666901,0.436428792
0.667001,0.432203541
0.667101,0.427979454
0.667201,0.423763018
0.667301,0.419560689
0.667401,0.415378884
0.667501,0.411223972
0.667601,0.407102264
0.667701,0.403020007
0.667801,0.398983375
0.667901,0.394998457
0.668001,0.391071255
0.668101,0.387207672
0.668201,0.383413507
0.668301,0.379694446
0.668401,0.376056056
0.668501,0.372503777
0.668601,0.369042918
0.668701,0.365678648
0.668801,0.362415991
0.668901,0.35925982
0.669001,0.356214851
0.669101,0.353285638
0.669201,0.350476566
0.669301,0.34779185
0.669401,0.345235526
0.669501,0.342811448
0.669601,0.340523284
0.669701,0.338374511
0.669801,0.33636841
0.669901,0.334508065
0.670001,0.332796356
0.670101,0.33123596
0.670201,0.329829341
0.670301,0.328578754
0.670401,0.327486236
0.670501,0.326553609
0.670601,0.325782472
0.670701,0.325174203
0.670801,0.324729951
0.670901,0.324450644
0.671001,0.324336975
0.671101,0.324389409
0.671201,0.324608179
0.671301,0.324993284
0.671401,0.325544488
0.671501,0.326261319
0.671601,0.327143072
0.671701,0.328188802
0.671801,0.329397328
0.671901,0.330767233
0.672001,0.332296864
0.672101,0.33398433
0.672201,0.335827507
0.672301,0.337824035
0.672401,0.339971323
0.672501,0.342266547
0.672601,0.344706657
0.672701,0.347288371
0.672801,0.350008188
0.672901,0.352862383
0.673001,0.355847012
0.673101,0.35895792
0.673201,0.362190737
0.673301,0.365540893
0.673401,0.36900361
0.673501,0.372573921
0.673601,0.376246664
0.673701,0.380016493
0.673801,0.383877888
0.673901,0.387825154
0.674001,0.391852434
0.674101,0.395953714
0.674201,0.400122835
0.674301,0.404353495
0.674401,0.408639265
0.674501,0.412973592
0.674601,0.417349813
0.674701,0.421761164
0.674801,0.426200791
0.674901,0.430661759
0.675001,0.435137064
0.675101,0.439619647
0.675201,0.4441024
0.675301,0.448578184
0.675401,0.45303984
0.675501,0.457480198
0.675601,0.461892093
0.675701,0.466268379
0.675801,0.470601936
0.675901,0.474885693
0.676001,0.479112629
0.676101,0.483275798
0.676201,0.487368334
0.676301,0.491383466
0.676401,0.495314536
0.676501,0.499155005
0.676601,0.502898468
0.676701,0.506538672
0.676801,0.510069518
0.676901,0.513485084
0.677001,0.516779629
0.677101,0.519947609
0.677201,0.522983686
0.677301,0.525882737
0.677401,0.52863987
0.677501,0.531250429
0.677601,0.533710004
0.677701,0.536014441
0.677801,0.538159849
0.677901,0.540142609
0.678001,0.54195938
0.678101,0.543607107
0.678201,0.545083025
0.678301,0.546384663
0.678401,0.547509855
0.678501,0.548456734
0.678601,0.549223745
0.678701,0.54980964
0.678801,0.550213485
0.678901,0.550434658
0.679001,0.55047285
0.679101,0.550328067
0.679201,0.550000626
0.679301,0.549491155
0.679401,0.548800593
0.679501,0.547930182
0.679601,0.546881468
0.679701,0.545656297
0.679801,0.544256806
0.679901,0.542685423
0.680001,0.540944859
0.680101,0.539038101
0.680201,0.536968408
0.680301,0.534739298
0.680401,0.53235455
0.680501,0.529818186
0.680601,0.527134467
0.680701,0.524307888
0.680801,0.52134316
0.680901,0.518245208
0.681001,0.515019159
0.681101,0.51167033
0.681201,0.50820422
0.681301,0.5046265
0.681401,0.500943
0.681501,0.4971597
0.681601,0.493282719
0.681701,0.489318305
0.681801,0.485272819
0.681901,0.481152733
0.682001,0.476964609
0.682101,0.472715095
0.682201,0.46841091
0.682301,0.464058837
0.682401,0.459665706
0.682501,0.455238389
0.682601,0.450783787
0.682701,0.446308818
0.682801,0.441820408
0.682901,0.437325481
0.683001,0.432830948
0.683101,0.428343697
0.683201,0.423870584
0.683301,0.419418421
0.683401,0.414993971
0.683501,0.410603933
0.683601,0.406254939
0.683701,0.401953541
0.683801,0.397706203
0.683901,0.393519296
0.684001,0.389399085
0.684101,0.385351725
0.684201,0.381383252
0.684301,0.377499575
0.684401,0.373706471
0.684501,0.370009576
0.684601,0.36641438
0.684701,0.362926218
0.684801,0.359550269
0.684901,0.356291543
0.685001,0.353154883
0.685101,0.350144953
0.685201,0.347266237
0.685301,0.344523031
0.685401,0.341919442
0.685501,0.339459379
0.685601,0.337146553
0.685701,0.334984467
0.685801,0.332976418
0.685901,0.331125491
0.686001,0.329434555
0.686101,0.327906258
0.686201,0.326543026
0.686301,0.32534706
0.686401,0.324320333
0.686501,0.323464585
0.686601,0.322781322
0.686701,0.322271816
0.686801,0.321937098
0.686901,0.321777959
0.687001,0.321794949
0.687101,0.321988372
0.687201,0.322358288
0.687301,0.32290451
0.687401,0.323626603
0.687501,0.324523881
0.687601,0.325595413
0.687701,0.326840014
0.687801,0.328256252
0.687901,0.329842444
0.688001,0.331596656
0.688101,0.333516707
0.688201,0.335600167
0.688301,0.337844359
0.688401,0.340246361
0.688501,0.342803005
0.688601,0.345510885
0.688701,0.348366352
0.688801,0.351365524
0.688901,0.354504284
0.689001,0.357778286
0.689101,0.361182958
0.689201,0.364713508
0.689301,0.368364925
0.689401,0.37213199
0.689501,0.376009278
0.689601,0.379991163
0.689701,0.384071827
0.689801,0.388245269
0.689901,0.392505305
0.690001,0.396845586
0.690101,0.401259598
0.690201,0.405740676
0.690301,0.41028201
0.690401,0.414876657
0.690501,0.419517552
0.690601,0.424197515
0.690701,0.428909268
0.690801,0.433645438
0.690901,0.438398578
0.691001,0.443161172
0.691101,0.447925654
0.691201,0.452684415
0.691301,0.457429819
0.691401,0.462154217
0.691501,0.466849959
0.691601,0.471509409
0.691701,0.476124958
0.691801,0.480689041
0.691901,0.485194148
0.692001,0.489632838
0.692101,0.493997757
0.692201,0.498281649
0.692301,0.502477371
0.692401,0.506577907
0.692501,0.510576384
0.692601,0.514466082
0.692701,0.518240451
0.692801,0.521893122
0.692901,0.525417921
0.693001,0.528808881
0.693101,0.532060253
0.693201,0.535166522
0.693301,0.538122412
0.693401,0.540922903
0.693501,0.543563236
0.693601,0.546038926
0.693701,0.548345769
0.693801,0.550479851
0.693901,0.552437557
0.694001,0.554215577
0.694101,0.555810912
0.694201,0.557220879
0.694301,0.558443119
0.694401,0.559475598
0.694501,0.560316612
0.694601,0.56096479
0.694701,0.561419096
0.694801,0.561678828
0.694901,0.561743622
0.695001,0.561613449
0.695101,0.561288618
0.695201,0.560769767
0.695301,0.560057869
0.695401,0.559154224
0.695501,0.558060455
0.695601,0.556778507
0.695701,0.55531064
0.695801,0.553659421
0.695901,0.551827723
0.696001,0.549818715
0.696101,0.547635853
0.696201,0.545282876
0.696301,0.542763796
0.696401,0.540082889
0.696501,0.537244686
0.696601,0.534253963
0.696701,0.531115732
0.696801,0.527835231
0.696901,0.524417911
0.697001,0.520869429
0.697101,0.517195634
0.697201,0.513402556
0.697301,0.509496395
0.697401,0.505483512
0.697501,0.501370413
0.697601,0.497163739
0.697701,0.492870255
0.697801,0.488496838
0.697901,0.484050462
0.698001,0.479538193
0.698101,0.474967168
0.698201,0.470344592
0.698301,0.465677721
0.698401,0.46097385
0.698501,0.456240308
0.698601,0.451484437
0.698701,0.446713589
0.698801,0.441935111
0.698901,0.437156335
0.699001,0.43238457
0.699101,0.427627085
0.699201,0.422891106
0.699301,0.418183803
0.699401,0.413512279
0.699501,0.408883564
0.699601,0.404304603
0.699701,0.399782247
0.699801,0.395323247
0.699901,0.390934243
0.700001,0.386621756
0.700101,0.382392183
0.700201,0.378251785
0.700301,0.374206684
0.700401,0.370262853
0.700501,0.366426109
0.700601,0.362702109
0.700701,0.359096342
0.700801,0.355614122
0.700901,0.352260583
0.701001,0.349040676
0.701101,0.34595916
0.701201,0.343020597
0.701301,0.340229348
0.701401,0.337589572
0.701501,0.335105214
0.701601,0.332780006
0.701701,0.330617463
0.701801,0.328620874
0.701901,0.326793306
0.702001,0.325137594
0.702101,0.32365634
0.702201,0.322351909
0.702301,0.32122643
0.702401,0.320281785
0.702501,0.319519614
0.702601,0.318941309
0.702701,0.318548013
0.702801,0.318340615
0.702901,0.318319751
0.703001,0.318485802
0.703101,0.318838889
0.703201,0.319378876
0.703301,0.320105366
0.703401,0.3210177
0.703501,0.322114958
0.703601,0.323395955
0.703701,0.324859245
0.703801,0.326503116
0.703901,0.328325594
0.704001,0.330324443
0.704101,0.33249716
0.704201,0.334840986
0.704301,0.337352898
0.704401,0.340029616
0.704501,0.342867601
0.704601,0.345863062
0.704701,0.349011955
0.704801,0.352309988
0.704901,0.355752621
0.705001,0.359335076
0.705101,0.363052336
0.705201,0.366899151
0.705301,0.370870047
0.705401,0.374959325
0.705501,0.379161074
0.705601,0.383469172
0.705701,0.387877296
0.705801,0.392378933
0.705901,0.39696738
0.706001,0.401635762
0.706101,0.406377033
0.706201,0.411183991
0.706301,0.416049288
0.706401,0.420965438
0.706501,0.425924831
0.706601,0.430919743
0.706701,0.435942348
0.706801,0.440984732
0.706901,0.446038907
0.707001,0.45109682
0.707101,0.456150371
0.707201,0.461191426
0.707301,0.466211831
0.707401,0.471203425
0.707501,0.476158059
0.707601,0.481067609
0.707701,0.485923988
0.707801,0.490719169
0.707901,0.495445191
0.708001,0.500094184
0.708101,0.504658377
0.708201,0.509130118
0.708301,0.513501886
0.708401,0.51776631
0.708501,0.52191618
0.708601,0.525944463
0.708701,0.529844321
0.708801,0.533609118
0.708901,0.53723244
0.709001,0.540708105
0.709101,0.544030178
0.709201,0.54719298
0.709301,0.550191103
0.709401,0.553019419
0.709501,0.555673091
0.709601,0.558147585
0.709701,0.560438675
0.709801,0.562542455
0.709901,0.564455345
0.710001,0.5661741
0.710101,0.567695813
0.710201,0.569017922
0.710301,0.570138216
0.710401,0.571054837
0.710501,0.571766285
0.710601,0.572271415
0.710701,0.572569447
0.710801,0.572659957
0.710901,0.572542887
0.711001,0.572218532
0.711101,0.571687551
0.711201,0.570950953
0.711301,0.570010101
0.711401,0.568866707
0.711501,0.567522823
0.711601,0.56598084
0.711701,0.564243479
0.711801,0.562313788
0.711901,0.560195129
0.712001,0.557891176
0.712101,0.5554059
0.712201,0.552743568
0.712301,0.549908724
0.712401,0.546906189
0.712501,0.543741043
0.712601,0.540418617
0.712701,0.536944481
0.712801,0.533324437
0.712901,0.5295645
0.713001,0.525670891
0.713101,0.521650023
0.713201,0.517508492
0.713301,0.513253057
0.713401,0.508890637
0.713501,0.504428291
0.713601,0.499873207
0.713701,0.495232693
0.713801,0.490514159
0.713901,0.485725108
0.714001,0.480873119
0.714101,0.475965842
0.714201,0.471010978
0.714301,0.46601627
0.714401,0.460989492
0.714501,0.455938432
0.714601,0.450870887
0.714701,0.445794647
0.714801,0.440717485
0.714901,0.435647144
0.715001,0.430591328
0.715101,0.425557691
0.715201,0.420553828
0.715301,0.41558726
0.715401,0.41066543
0.715501,0.40579569
0.715601,0.400985291
0.715701,0.396241377
0.715801,0.391570975
0.715901,0.386980985
0.716001,0.382478173
0.716101,0.378069165
