"P1_x","P1_y"
4.2813,0.7541331387,
4.2823,0.7541140311,
4.2833,0.7540949244,
4.2843,0.7540758231,
4.2853,0.7540567318,
4.2863,0.754037655,
4.2873,0.754018597,
4.2883,0.7539995618,
4.2893,0.7539805531,
4.2903,0.7539615743,
4.2913,0.7539426283,
4.2923,0.753923718,
4.2933,0.753904846,
4.2943,0.753886015,
4.2953,0.7538672276,
4.2963,0.7538484867,
4.2973,0.7538297956,
4.2983,0.7538111577,
4.2993,0.7537925766,
4.3003,0.7537740563,
4.3013,0.7537556006,
4.3023,0.7537372137,
4.3033,0.7537188994,
4.3043,0.7537006613,
4.3053,0.7536825026,
4.3063,0.7536644263,
4.3073,0.7536464351,
4.3083,0.7536285312,
4.3093,0.7536107168,
4.3103,0.7535929937,
4.3113,0.753575364,
4.3123,0.7535578297,
4.3133,0.7535403932,
4.3143,0.753523057,
4.3153,0.7535058239,
4.3163,0.7534886971,
4.3173,0.7534716796,
4.3183,0.7534547748,
4.3193,0.753437986,
4.3203,0.7534213161,
4.3213,0.7534047679,
4.3223,0.7533883438,
4.3233,0.753372046,
4.3243,0.753355876,
4.3253,0.7533398355,
4.3263,0.7533239256,
4.3273,0.7533081474,
4.3283,0.7532925023,
4.3293,0.7532769915,
4.3303,0.7532616167,
4.3313,0.7532463796,
4.3323,0.7532312823,
4.3333,0.7532163272,
4.3343,0.7532015167,
4.3353,0.7531868531,
4.3363,0.7531723389,
4.3373,0.7531579761,
4.3383,0.7531437666,
4.3393,0.7531297118,
4.3403,0.7531158127,
4.3413,0.7531020703,
4.3423,0.7530884848,
4.3433,0.7530750568,
4.3443,0.7530617865,
4.3453,0.7530486742,
4.3463,0.7530357205,
4.3473,0.7530229262,
4.3483,0.7530102923,
4.3493,0.7529978201,
4.3503,0.752985511,
4.3513,0.7529733667,
4.3523,0.7529613885,
4.3533,0.7529495779,
4.3543,0.7529379361,
4.3553,0.7529264638,
4.3563,0.7529151614,
4.3573,0.752904029,
4.3583,0.7528930665,
4.3593,0.7528822732,
4.3603,0.7528716487,
4.3613,0.7528611923,
4.3623,0.7528509036,
4.3633,0.7528407822,
4.3643,0.7528308282,
4.3653,0.7528210417,
4.3663,0.7528114232,
4.3673,0.7528019733,
4.3683,0.7527926927,
4.3693,0.752783582,
4.3703,0.7527746415,
4.3713,0.7527658714,
4.3723,0.7527572715,
4.3733,0.7527488412,
4.3743,0.7527405796,
4.3753,0.7527324854,
4.3763,0.7527245574,
4.3773,0.7527167939,
4.3783,0.7527091937,
4.3793,0.7527017553,
4.3803,0.7526944777,
4.3813,0.7526873601,
4.3823,0.7526804019,
4.3833,0.7526736029,
4.3843,0.7526669627,
4.3853,0.7526604812,
4.3863,0.7526541581,
4.3873,0.7526479929,
4.3883,0.7526419847,
4.3893,0.7526361325,
4.3903,0.7526304347,
4.3913,0.7526248894,
4.3923,0.7526194946,
4.3933,0.7526142481,
4.3943,0.7526091475,
4.3953,0.7526041908,
4.3963,0.7525993757,
4.3973,0.7525947007,
4.3983,0.7525901642,
4.3993,0.752585765,
4.4003,0.752581502,
4.4013,0.7525773743,
4.4023,0.7525733809,
4.4033,0.7525695208,
4.4043,0.7525657926,
4.4053,0.7525621946,
4.4063,0.752558725,
4.4073,0.7525553813,
4.4083,0.752552161,
4.4093,0.7525490612,
4.4103,0.752546079,
4.4113,0.7525432114,
4.4123,0.7525404556,
4.4133,0.7525378091,
4.4143,0.7525352696,
4.4153,0.752532835,
4.4163,0.7525305035,
4.4173,0.7525282735,
4.4183,0.7525261436,
4.4193,0.752524112,
4.4203,0.7525221771,
4.4213,0.7525203368,
4.4223,0.7525185889,
4.4233,0.7525169307,
4.4243,0.7525153593,
4.4253,0.7525138713,
4.4263,0.7525124634,
4.4273,0.7525111321,
4.4283,0.752509874,
4.4293,0.752508686,
4.4303,0.752507565,
4.4313,0.7525065083,
4.4323,0.7525055136,
4.4333,0.7525045787,
4.4343,0.7525037015,
4.4353,0.7525028801,
4.4363,0.7525021125,
4.4373,0.7525013965,
4.4383,0.7525007296,
4.4393,0.7525001089,
4.4403,0.7524995313,
4.4413,0.7524989935,
4.4423,0.7524984918,
4.4433,0.7524980223,
4.4443,0.7524975814,
4.4453,0.7524971653,
4.4463,0.7524967707,
4.4473,0.7524963944,
4.4483,0.7524960335,
4.4493,0.7524956854,
4.4503,0.7524953478,
4.4513,0.7524950185,
4.4523,0.7524946953,
4.4533,0.7524943759,
4.4543,0.7524940577,
4.4553,0.7524937381,
4.4563,0.752493414,
4.4573,0.7524930818,
4.4583,0.7524927381,
4.4593,0.7524923789,
4.4603,0.7524920003,
4.4613,0.7524915985,
4.4623,0.7524911698,
4.4633,0.7524907108,
4.4643,0.7524902183,
4.4653,0.7524896895,
4.4663,0.7524891218,
4.4673,0.752488513,
4.4683,0.7524878607,
4.4693,0.7524871629,
4.4703,0.752486417,
4.4713,0.7524856206,
4.4723,0.7524847708,
4.4733,0.7524838644,
4.47431,0.7524828881,
4.47531,0.7524818574,
4.47631,0.7524807592,
4.47731,0.7524795896,
4.47831,0.752478345,
4.47931,0.7524770219,
4.48031,0.752475617,
4.48131,0.7524741274,
4.48231,0.7524725506,
4.48331,0.7524708842,
4.48431,0.7524691261,
4.48531,0.7524672744,
4.48631,0.7524653268,
4.48731,0.7524632813,
4.48831,0.7524611353,
4.48931,0.7524588862,
4.49031,0.7524565308,
4.49131,0.752454066,
4.49231,0.7524514883,
4.49331,0.752448794,
4.49431,0.7524459797,
4.49531,0.752443042,
4.49631,0.7524399778,
4.49731,0.7524367843,
4.49831,0.752433459,
4.49931,0.7524299998,
4.50031,0.7524264047,
4.50131,0.7524226722,
4.50231,0.7524188004,
4.50331,0.7524147877,
4.50431,0.7524106321,
4.50531,0.7524063315,
4.50631,0.7524018835,
4.50731,0.7523972854,
4.50831,0.7523925343,
4.50931,0.752387627,
4.51031,0.7523825605,
4.51131,0.7523773317,
4.51231,0.7523719378,
4.51331,0.7523663762,
4.51431,0.7523606448,
4.51531,0.7523547416,
4.51631,0.7523486651,
4.51731,0.7523424141,
4.51831,0.7523359872,
4.51931,0.7523293834,
4.52031,0.7523226014,
4.52131,0.7523156398,
4.52231,0.7523084968,
4.52331,0.7523011706,
4.52431,0.7522936588,
4.52531,0.7522859592,
4.52631,0.752278069,
4.52731,0.7522699859,
4.52831,0.7522617075,
4.52931,0.7522532315,
4.53031,0.7522445563,
4.53131,0.7522356802,
4.53231,0.7522266022,
4.53331,0.7522173213,
4.53431,0.7522078371,
4.53531,0.7521981489,
4.53631,0.7521882563,
4.53731,0.7521781585,
4.53831,0.7521678548,
4.53931,0.7521573441,
4.54031,0.7521466248,
4.54131,0.7521356955,
4.54231,0.7521245543,
4.54331,0.7521131993,
4.54431,0.7521016289,
4.54531,0.7520898413,
4.54631,0.7520778353,
4.54731,0.7520656098,
4.54831,0.7520531641,
4.54931,0.752040498,
4.55031,0.7520276114,
4.55131,0.7520145044,
4.55231,0.7520011774,
4.55331,0.7519876303,
4.55431,0.7519738634,
4.55531,0.7519598763,
4.55631,0.7519456687,
4.55731,0.7519312397,
4.55831,0.7519165885,
4.55931,0.751901714,
4.56031,0.7518866151,
4.56131,0.7518712908,
4.56231,0.7518557403,
4.56331,0.7518399633,
4.56431,0.7518239594,
4.56531,0.751807729,
4.56631,0.7517912726,
4.56731,0.7517745911,
4.56831,0.7517576853,
4.56931,0.7517405563,
4.57031,0.751723205,
4.57131,0.7517056321,
4.57231,0.7516878382,
4.57331,0.7516698234,
4.57431,0.7516515876,
4.57531,0.7516331309,
4.57631,0.7516144527,
4.57731,0.7515955528,
4.57831,0.7515764311,
4.57931,0.7515570877,
4.58031,0.751537523,
4.58131,0.7515177377,
4.58231,0.751497733,
4.58331,0.7514775103,
4.58431,0.7514570712,
4.58531,0.7514364176,
4.58631,0.7514155512,
4.58731,0.7513944736,
4.58831,0.7513731862,
4.58931,0.7513516903,
4.59031,0.7513299867,
4.59131,0.7513080761,
4.59231,0.7512859591,
4.59331,0.751263636,
4.59431,0.7512411075,
4.59531,0.7512183742,
4.59631,0.751195437,
4.59731,0.7511722972,
4.59831,0.7511489566,
4.59931,0.751125417,
4.60031,0.7511016807,
4.60131,0.7510777503,
4.60231,0.7510536281,
4.60331,0.7510293167,
4.60431,0.7510048184,
4.60531,0.7509801353,
4.60631,0.7509552691,
4.60731,0.7509302215,
4.60831,0.7509049938,
4.60931,0.7508795872,
4.61031,0.7508540029,
4.61131,0.750828242,
4.61231,0.7508023062,
4.61331,0.7507761972,
4.61431,0.750749917,
4.61531,0.7507234682,
4.61631,0.7506968534,
4.61731,0.7506700758,
4.61831,0.7506431385,
4.61931,0.7506160446,
4.62031,0.7505887973,
4.62131,0.7505613994,
4.62231,0.7505338537,
4.62331,0.7505061624,
4.62431,0.7504783278,
4.62531,0.7504503517,
4.62631,0.750422236,
4.62731,0.7503939824,
4.62831,0.750365593,
4.62931,0.7503370698,
4.63031,0.7503084154,
4.63131,0.7502796325,
4.63231,0.7502507244,
4.63331,0.7502216945,
4.63431,0.7501925464,
4.63531,0.7501632839,
4.63631,0.7501339107,
4.63731,0.7501044305,
4.63831,0.7500748465,
4.63931,0.750045162,
4.64031,0.7500153797,
4.64131,0.7499855022,
4.64231,0.7499555318,
4.64331,0.749925471,
4.64431,0.749895322,
4.64531,0.7498650873,
4.64631,0.7498347698,
4.64731,0.7498043724,
4.64831,0.7497738986,
4.64931,0.7497433521,
4.65031,0.7497127368,
4.65131,0.749682057,
4.65231,0.7496513168,
4.65331,0.7496205204,
4.65431,0.7495896716,
4.65531,0.7495587743,
4.65631,0.7495278317,
4.65731,0.7494968471,
4.65831,0.7494658232,
4.65931,0.7494347629,
4.66031,0.7494036688,
4.66131,0.7493725437,
4.66231,0.7493413904,
4.66331,0.7493102121,
4.66431,0.7492790125,
4.66531,0.7492477952,
4.66631,0.7492165644,
4.66731,0.7491853245,
4.66831,0.7491540799,
4.66931,0.7491228351,
4.67031,0.7490915945,
4.67131,0.7490603621,
4.67231,0.7490291418,
4.67331,0.7489979372,
4.67431,0.7489667515,
4.67531,0.7489355877,
4.67631,0.7489044488,
4.67731,0.7488733377,
4.67831,0.7488422573,
4.67931,0.7488112107,
4.68031,0.7487802016,
4.68131,0.7487492335,
4.68231,0.7487183106,
4.68331,0.7486874373,
4.68431,0.7486566181,
4.68531,0.7486258575,
4.68631,0.7485951601,
4.68731,0.7485645303,
4.68831,0.7485339721,
4.68931,0.7485034895,
4.69031,0.7484730859,
4.69131,0.7484427646,
4.69231,0.7484125285,
4.69331,0.7483823806,
4.69431,0.7483523238,
4.69531,0.7483223612,
4.69631,0.748292496,
4.69731,0.7482627317,
4.69831,0.7482330722,
4.69931,0.7482035216,
4.70031,0.7481740844,
4.70131,0.748144765,
4.70231,0.7481155678,
4.70331,0.7480864975,
4.70431,0.748057558,
4.70531,0.7480287535,
4.70631,0.7480000874,
4.70731,0.7479715631,
4.70831,0.7479431836,
4.70931,0.7479149518,
4.71031,0.7478868703,
4.71131,0.747858942,
4.71231,0.7478311697,
4.71331,0.7478035567,
4.71431,0.7477761065,
4.71531,0.7477488226,
4.71631,0.7477217092,
4.71731,0.7476947705,
4.71831,0.7476680107,
4.71931,0.7476414341,
4.72031,0.7476150448,
4.72131,0.7475888467,
4.72231,0.7475628432,
4.72331,0.7475370376,
4.72431,0.7475114329,
4.72531,0.7474860316,
4.72631,0.7474608362,
4.72731,0.7474358491,
4.72831,0.7474110729,
4.72931,0.7473865101,
4.73031,0.7473621637,
4.73131,0.7473380368,
4.73231,0.747314133,
4.73331,0.7472904558,
4.73431,0.7472670092,
4.73531,0.7472437971,
4.73631,0.7472208232,
4.73731,0.7471980911,
4.73831,0.7471756042,
4.73931,0.7471533654,
4.74031,0.7471313775,
4.74131,0.7471096427,
4.74231,0.7470881632,
4.74331,0.7470669409,
4.74431,0.7470459777,
4.74531,0.7470252758,
4.74631,0.7470048372,
4.74731,0.7469846646,
4.74831,0.7469647607,
4.74931,0.7469451284,
4.75031,0.746925771,
4.75131,0.7469066918,
4.75231,0.7468878942,
4.75331,0.7468693813,
4.75431,0.7468511561,
4.75531,0.7468332212,
4.75631,0.7468155789,
4.75731,0.7467982312,
4.75831,0.7467811798,
4.75931,0.7467644259,
4.76031,0.7467479711,
4.76131,0.7467318166,
4.76231,0.746715964,
4.76331,0.7467004147,
4.76431,0.7466851709,
4.76531,0.7466702347,
4.76631,0.7466556086,
4.76731,0.746641295,
4.76831,0.7466272969,
4.76931,0.7466136166,
4.77031,0.7466002567,
4.77131,0.7465872194,
4.77231,0.7465745065,
4.77331,0.7465621195,
4.77431,0.7465500595,
4.77531,0.7465383274,
4.77631,0.7465269239,
4.77731,0.7465158495,
4.77831,0.746505105,
4.77931,0.7464946911,
4.78031,0.7464846089,
4.78131,0.7464748596,
4.78231,0.7464654449,
4.78331,0.7464563664,
4.78431,0.746447626,
4.78531,0.7464392258,
4.78631,0.7464311674,
4.78731,0.7464234526,
4.78831,0.7464160825,
4.78931,0.7464090582,
4.79031,0.7464023803,
4.79131,0.746396049,
4.79231,0.7463900644,
4.79331,0.7463844264,
4.79431,0.7463791347,
4.79531,0.7463741892,
4.79631,0.7463695902,
4.79731,0.7463653378,
4.79831,0.7463614327,
4.79931,0.7463578758,
4.80031,0.746354668,
4.80131,0.7463518104,
4.80231,0.7463493043,
4.80331,0.7463471505,
4.80431,0.7463453497,
4.80531,0.7463439024,
4.80631,0.7463428087,
4.80731,0.7463420681,
4.80831,0.7463416801,
4.80931,0.7463416439,
4.81031,0.7463419584,
4.81131,0.7463426228,
4.81231,0.7463436361,
4.81331,0.7463449978,
4.81431,0.7463467075,
4.81531,0.7463487651,
4.81631,0.7463511706,
4.81731,0.7463539244,
4.81831,0.7463570267,
4.81931,0.7463604779,
4.82031,0.7463642781,
4.82131,0.7463684271,
4.82231,0.7463729244,
4.82331,0.746377769,
4.82431,0.74638296,
4.82531,0.7463884956,
4.82631,0.7463943743,
4.82731,0.7464005943,
4.82831,0.746407154,
4.82931,0.7464140517,
4.83031,0.7464212861,
4.83131,0.7464288562,
4.83231,0.7464367612,
4.83331,0.7464450004,
4.83431,0.7464535735,
4.83531,0.7464624801,
4.83631,0.7464717195,
4.83731,0.7464812911,
4.83831,0.7464911938,
4.83931,0.7465014263,
4.84031,0.7465119869,
4.84131,0.7465228735,
4.84231,0.7465340839,
4.84331,0.7465456156,
4.84431,0.7465574661,
4.84531,0.7465696331,
4.84631,0.7465821144,
4.84731,0.746594908,
4.84831,0.7466080123,
4.84931,0.7466214258,
4.85031,0.7466351474,
4.85131,0.7466491759,
4.85231,0.7466635102,
4.85331,0.746678149,
4.85431,0.746693091,
4.85531,0.7467083342,
4.85631,0.7467238766,
4.85731,0.7467397157,
4.85831,0.7467558486,
4.85931,0.7467722725,
4.86031,0.7467889843,
4.86131,0.7468059808,
4.86231,0.7468232591,
4.86331,0.7468408166,
4.86431,0.7468586507,
4.86531,0.7468767593,
4.86631,0.7468951404,
4.86731,0.7469137924,
4.86831,0.7469327134,
4.86931,0.746951902,
4.87031,0.746971356,
4.87131,0.7469910735,
4.87231,0.7470110519,
4.87331,0.7470312886,
4.87431,0.7470517803,
4.87531,0.7470725237,
4.87631,0.7470935153,
4.87731,0.7471147515,
4.87831,0.7471362287,
4.87931,0.7471579435,
4.88031,0.747179893,
4.88131,0.7472020741,
4.88231,0.7472244845,
4.88331,0.7472471217,
4.88431,0.7472699836,
4.88531,0.7472930681,
4.88631,0.747316373,
4.88731,0.747339896,
4.88831,0.7473636344,
4.88931,0.7473875852,
4.89031,0.7474117452,
4.89131,0.7474361107,
4.89231,0.747460678,
4.89331,0.7474854431,
4.89431,0.7475104021,
4.89531,0.747535551,
4.89631,0.7475608864,
4.89731,0.7475864048,
4.89831,0.7476121031,
4.89931,0.7476379787,
4.90031,0.7476640289,
4.90131,0.7476902514,
4.90231,0.7477166436,
4.90331,0.7477432032,
4.90431,0.7477699273,
4.90531,0.747796813,
4.90631,0.747823857,
4.90731,0.7478510556,
4.90831,0.7478784049,
4.90931,0.7479059008,
4.91031,0.7479335392,
4.91131,0.7479613159,
4.91231,0.747989227,
4.91331,0.7480172686,
4.91431,0.7480454375,
4.91531,0.7480737305,
4.91631,0.7481021446,
4.91731,0.7481306774,
4.91831,0.7481593261,
4.91931,0.7481880884,
4.92031,0.7482169614,
4.92131,0.7482459423,
4.92231,0.7482750278,
4.92331,0.7483042144,
4.92431,0.7483334984,
4.92531,0.7483628756,
4.92631,0.7483923419,
4.92731,0.748421893,
4.92831,0.7484515249,
4.92931,0.7484812335,
4.93031,0.7485110152,
4.93131,0.7485408667,
4.93231,0.748570785,
4.93331,0.7486007672,
4.93431,0.7486308107,
4.93531,0.7486609131,
4.93631,0.7486910718,
4.93731,0.748721284,
4.93831,0.7487515469,
4.93931,0.748781857,
4.94031,0.748812211,
4.94131,0.7488426049,
4.94231,0.7488730346,
4.94331,0.7489034962,
4.94431,0.7489339854,
4.94531,0.7489644983,
4.94631,0.7489950312,
4.94731,0.7490255806,
4.94831,0.7490561434,
4.94931,0.7490867168,
4.95031,0.7491172982,
4.95131,0.7491478853,
4.95231,0.7491784757,
4.95331,0.7492090669,
4.95431,0.7492396563,
4.95531,0.7492702411,
4.95631,0.7493008182,
4.95731,0.7493313839,
4.95831,0.7493619347,
4.95931,0.7493924667,
4.96031,0.7494229759,
4.96131,0.7494534585,
4.96231,0.7494839109,
4.96331,0.7495143297,
4.96431,0.7495447117,
4.96531,0.7495750543,
4.96631,0.749605355,
4.96731,0.7496356115,
4.96831,0.7496658219,
4.96931,0.7496959839,
4.97031,0.7497260955,
4.97131,0.7497561542,
4.97231,0.7497861574,
4.97331,0.7498161021,
4.97431,0.7498459851,
4.97531,0.7498758029,
4.97631,0.7499055521,
4.97731,0.749935229,
4.97831,0.7499648302,
4.97931,0.7499943524,
4.98031,0.7500237928,
4.98131,0.7500531488,
4.98231,0.750082418,
4.98331,0.7501115985,
4.98431,0.7501406885,
4.98531,0.7501696863,
4.98631,0.7501985903,
4.98731,0.7502273985,
4.98831,0.7502561089,
4.98931,0.7502847192,
4.99031,0.7503132267,
4.99131,0.7503416286,
4.99231,0.7503699217,
4.99331,0.7503981029,
4.99431,0.7504261692,
4.99531,0.7504541176,
4.99631,0.7504819453,
4.99731,0.7505096501,
4.99831,0.7505372299,
4.99931,0.7505646829,
5.00031,0.7505920078,
5.00131,0.7506192033,
5.00231,0.7506462681,
5.00331,0.750673201,
5.00431,0.7507000006,
5.00531,0.7507266651,
5.00631,0.7507531926,
5.00731,0.7507795809,
5.00831,0.7508058275,
5.00931,0.7508319297,
5.01031,0.7508578851,
5.01131,0.7508836909,
5.01231,0.7509093449,
5.01331,0.7509348449,
5.01431,0.7509601891,
5.01531,0.7509853763,
5.01631,0.7510104052,
5.01731,0.751035275,
5.01831,0.751059985,
5.01931,0.7510845346,
5.02031,0.7511089228,
5.02131,0.7511331487,
5.02231,0.7511572111,
5.02331,0.7511811084,
5.02431,0.7512048388,
5.02531,0.7512284004,
5.02631,0.7512517911,
5.02731,0.7512750087,
5.02831,0.7512980513,
5.02931,0.7513209171,
5.03031,0.7513436047,
5.03131,0.751366113,
5.03231,0.7513884412,
5.03331,0.7514105889,
5.03431,0.7514325558,
5.03531,0.7514543417,
5.03631,0.7514759465,
5.03731,0.7514973698,
5.03831,0.7515186111,
5.03931,0.7515396697,
5.04031,0.7515605444,
5.04131,0.7515812339,
5.04231,0.7516017367,
5.04331,0.7516220513,
5.04431,0.7516421761,
5.04531,0.7516621098,
5.04631,0.7516818512,
5.04731,0.7517013996,
5.04831,0.7517207544,
5.04931,0.7517399157,
5.05031,0.7517588835,
5.05131,0.7517776581,
5.05231,0.75179624,
5.05331,0.7518146295,
5.05431,0.7518328266,
5.05531,0.7518508315,
5.05631,0.7518686436,
5.05731,0.7518862623,
5.05831,0.7519036868,
5.05931,0.7519209161,
5.06031,0.7519379492,
5.06131,0.751954785,
5.06231,0.7519714227,
5.06331,0.751987862,
5.06431,0.7520041026,
5.06531,0.7520201447,
5.06631,0.7520359889,
5.06731,0.7520516357,
5.06831,0.7520670862,
5.06931,0.7520823412,
5.07031,0.7520974014,
5.07131,0.7521122674,
5.07231,0.7521269397,
5.07331,0.7521414181,
5.07431,0.7521557025,
5.07531,0.7521697925,
5.07631,0.7521836874,
5.07731,0.7521973868,
5.07831,0.7522108902,
5.07931,0.7522241974,
5.08031,0.7522373085,
5.08131,0.7522502238,
5.08231,0.7522629442,
5.08331,0.7522754708,
5.08431,0.7522878046,
5.08531,0.7522999472,
5.08631,0.7523118997,
5.08731,0.7523236634,
5.08831,0.7523352392,
5.08931,0.7523466277,
5.09031,0.7523578294,
5.09131,0.7523688444,
5.09231,0.7523796726,
5.09331,0.7523903138,
5.09431,0.7524007679,
5.09531,0.7524110351,
5.09631,0.7524211155,
5.09731,0.7524310099,
5.09831,0.752440719,
5.09931,0.7524502442,
5.10031,0.752459587,
5.10131,0.752468749,
5.10231,0.752477732,
5.10331,0.7524865376,
5.10431,0.7524951673,
5.10531,0.7525036223,
5.10631,0.7525119035,
5.10731,0.7525200116,
5.10831,0.752527947,
5.10931,0.7525357098,
5.11031,0.7525433004,
5.11131,0.752550719,
5.11231,0.752557966,
5.11331,0.7525650421,
5.11431,0.7525719483,
5.11531,0.7525786861,
5.11631,0.752585257,
5.11731,0.752591663,
5.11831,0.752597906,
5.11931,0.752603988,
5.12031,0.752609911,
5.12131,0.7526156765,
5.12231,0.752621286,
5.12331,0.7526267406,
5.12431,0.7526320411,
5.12531,0.7526371881,
5.12631,0.7526421821,
5.12731,0.7526470234,
5.12831,0.7526517127,
5.12931,0.7526562508,
5.13031,0.7526606385,
5.13131,0.7526648774,
5.13231,0.7526689691,
5.13331,0.7526729155,
5.13431,0.7526767188,
5.13531,0.7526803811,
5.13631,0.7526839047,
5.13731,0.7526872915,
5.13831,0.7526905433,
5.13931,0.7526936616,
5.14031,0.7526966475,
5.14131,0.752699502,
5.14231,0.7527022257,
5.14331,0.7527048192,
5.14431,0.7527072832,
5.14531,0.7527096183,
5.14631,0.7527118256,
5.14731,0.7527139064,
5.14831,0.7527158621,
5.14931,0.7527176948,
5.15031,0.7527194064,
5.15131,0.7527209994,
5.15231,0.7527224759,
5.15331,0.7527238383,
5.15431,0.7527250885,
5.15531,0.7527262282,
5.15631,0.7527272589,
5.15731,0.7527281818,
5.15831,0.7527289977,
5.15931,0.7527297073,
5.16031,0.7527303113,
5.16131,0.7527308103,
5.16231,0.7527312051,
5.16331,0.7527314969,
5.16431,0.7527316872,
5.16531,0.7527317774,
5.16631,0.7527317698,
5.16731,0.7527316664,
5.16831,0.7527314695,
5.16931,0.7527311815,
5.17031,0.7527308044,
5.17131,0.7527303402,
5.17231,0.7527297905,
5.17331,0.7527291566,
5.17431,0.7527284395,
5.17531,0.75272764,
5.17631,0.7527267587,
5.17731,0.7527257962,
5.17831,0.7527247531,
5.17931,0.7527236303,
5.18031,0.7527224289,
5.18131,0.7527211505,
5.18231,0.7527197965,
5.18331,0.7527183692,
5.18431,0.7527168706,
5.18531,0.7527153029,
5.18631,0.7527136682,
5.18731,0.7527119686,
5.18831,0.7527102057,
5.18931,0.752708381,
5.19031,0.7527064955,
5.19131,0.7527045501,
5.19231,0.7527025452,
5.19331,0.7527004814,
5.19431,0.7526983591,
5.19531,0.7526961788,
5.19631,0.7526939415,
5.19731,0.7526916481,
5.19831,0.7526893001,
5.19931,0.7526868991,
5.20031,0.7526844469,
5.20131,0.7526819456,
5.20231,0.7526793972,
5.20331,0.7526768036,
5.20431,0.7526741665,
5.20531,0.7526714874,
5.20631,0.7526687674,
5.20731,0.7526660072,
5.20831,0.7526632073,
5.20931,0.7526603682,
5.21031,0.7526574899,
5.21131,0.7526545728,
5.21231,0.7526516173,
5.21331,0.7526486242,
5.21431,0.7526455942,
5.21531,0.7526425287,
5.21631,0.7526394292,
5.21731,0.7526362975,
5.21831,0.7526331352,
5.21931,0.7526299441,
5.22031,0.752626726,
5.22131,0.752623482,
5.22231,0.7526202134,
5.22331,0.7526169209,
5.22431,0.7526136049,
5.22531,0.7526102656,
5.22631,0.752606903,
5.22731,0.752603517,
5.22831,0.7526001078,
5.22931,0.7525966756,
5.23031,0.7525932209,
5.23131,0.7525897444,
5.23231,0.7525862473,
5.23331,0.7525827308,
5.23431,0.7525791964,
5.23531,0.7525756456,
5.23631,0.7525720799,
5.23731,0.7525685006,
5.23831,0.7525649087,
5.23931,0.7525613047,
5.24031,0.7525576892,
5.24131,0.7525540621,
5.24231,0.7525504233,
5.24331,0.7525467725,
5.24431,0.7525431094,
5.24531,0.7525394337,
5.24631,0.7525357456,
5.24731,0.7525320454,
5.24831,0.7525283335,
5.24931,0.7525246109,
5.25031,0.7525208787,
5.25131,0.7525171381,
5.25231,0.7525133902,
5.25331,0.7525096362,
5.25431,0.7525058771,
5.25531,0.7525021133,
5.25631,0.7524983452,
5.25731,0.7524945727,
5.25831,0.7524907955,
5.25931,0.7524870131,
5.26031,0.7524832248,
5.26131,0.7524794302,
5.26231,0.7524756288,
5.26331,0.7524718203,
5.26431,0.752468005,
5.26531,0.7524641832,
5.26631,0.7524603555,
5.26731,0.7524565228,
5.26831,0.752452686,
5.26931,0.7524488461,
5.27031,0.7524450038,
5.27131,0.7524411596,
5.27231,0.7524373137,
5.27331,0.752433466,
5.27431,0.752429616,
5.27531,0.7524257632,
5.27631,0.7524219066,
5.27731,0.7524180453,
5.27831,0.7524141786,
5.27931,0.7524103058,
5.28031,0.7524064266,
5.28131,0.7524025409,
5.28231,0.7523986488,
5.28331,0.7523947509,
5.28431,0.7523908478,
5.28531,0.7523869402,
5.28631,0.7523830286,
5.28731,0.7523791134,
5.28831,0.7523751949,
5.28931,0.7523712729,
5.29031,0.7523673469,
5.29131,0.7523634161,
5.29231,0.7523594795,
5.29331,0.752355536,
5.29431,0.7523515846,
5.29531,0.7523476241,
5.29631,0.7523436538,
5.29731,0.7523396733,
5.29831,0.7523356822,
5.29931,0.7523316808,
5.30031,0.7523276691,
5.30131,0.7523236478,
5.30231,0.7523196172,
5.30331,0.7523155777,
5.30431,0.7523115294,
5.30531,0.7523074721,
5.30631,0.7523034054,
5.30731,0.7522993285,
5.30831,0.7522952403,
5.30931,0.7522911396,
5.31031,0.752287025,
5.31131,0.7522828954,
5.31231,0.7522787494,
5.31331,0.7522745864,
5.31431,0.7522704056,
5.31531,0.7522662068,
5.31631,0.75226199,
5.31731,0.7522577554,
5.31831,0.7522535032,
5.31931,0.7522492337,
5.32031,0.752244947,
5.32131,0.7522406431,
5.32231,0.7522363214,
5.32331,0.7522319813,
5.32431,0.7522276217,
5.32531,0.7522232415,
5.32631,0.752218839,
5.32731,0.752214413,
5.32831,0.7522099621,
5.32931,0.752205485,
5.33031,0.7522009808,
5.33131,0.752196449,
5.33231,0.7521918893,
5.33331,0.7521873016,
5.33431,0.7521826861,
5.33531,0.7521780429,
5.33631,0.7521733721,
5.33731,0.7521686738,
5.33831,0.7521639476,
5.33931,0.752159193,
5.34031,0.752154409,
5.34131,0.7521495945,
5.34231,0.752144748,
5.34331,0.7521398681,
5.34431,0.7521349532,
5.34531,0.7521300021,
5.34631,0.7521250135,
5.34731,0.7521199866,
5.34831,0.7521149209,
5.34931,0.7521098161,
5.35031,0.7521046722,
5.35131,0.7520994894,
5.35231,0.7520942678,
5.35331,0.7520890074,
5.35431,0.7520837083,
5.35531,0.7520783699,
5.35631,0.7520729915,
5.35731,0.7520675722,
5.35831,0.7520621107,
5.35931,0.7520566056,
5.36031,0.7520510552,
5.36131,0.7520454583,
5.36231,0.7520398135,
5.36331,0.7520341199,
5.36431,0.7520283766,
5.36531,0.7520225833,
